SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH
100126,0,Cash loans,M,Y,Y,1,28096,876405,19475.67,,Commercial associate,Academic degree,Civil marriage,Municipal apartment,-14502,-6195,Accountants,3,Medicine,0.025452,0.435997,,0.049665,-20715,-3515
100127,0,Revolving loans,F,N,Y,3,91478,134428,3537.58,125509.0,Commercial associate,Higher education,Widow,House / apartment,-24003,-14309,Core staff,2,Self-employed,0.321202,0.905547,0.125849,0.000615,-6879,-6468
100128,0,Revolving loans,F,Y,Y,1,21828,194120,6693.79,,Pensioner,Academic degree,Married,Municipal apartment,-15083,-9167,Accountants,3,Business Entity Type 3,,0.717676,0.703665,0.03281,-24404,-3473
100129,0,Revolving loans,F,N,N,0,38473,62208,1296.0,58416.0,Pensioner,Academic degree,Single / not married,Co-op apartment,-12547,-9658,Cooking staff,4,Government,,0.677012,,0.006038,-5395,-143
100130,0,Cash loans,F,Y,Y,0,171309,2095605,40300.1,,Pensioner,Incomplete higher,Married,With parents,-9974,-11351,Managers,3,Construction,0.311577,0.563079,0.531289,0.046582,-8070,-2441
100131,0,Revolving loans,F,Y,Y,1,45694,1566701,,1539974.0,Working,Secondary / secondary special,Widow,Municipal apartment,-14767,365243,Accountants,2,School,0.215428,0.231684,,0.05597,-9534,-4294
100132,1,Revolving loans,F,Y,Y,3,11183,178759,4062.7,135271.0,State servant,Secondary / secondary special,Widow,House / apartment,-25502,-5798,Cleaning staff,2,Construction,0.184029,,0.118268,0.073378,-15639,-802
100133,0,Cash loans,F,Y,Y,0,157815,529019,10372.92,410925.0,Commercial associate,Lower secondary,Civil marriage,Office apartment,-18092,-12476,Core staff,4,School,0.423266,0.630898,0.705653,0.06985,-16327,-1591
100134,0,Revolving loans,M,N,Y,1,84377,342879,17143.95,298326.0,State servant,Incomplete higher,Married,Municipal apartment,-20433,-3599,Cooking staff,4,Government,,0.440541,0.172811,0.054563,-19491,-4707
100135,0,Revolving loans,M,Y,Y,0,201934,752182,13431.82,580699.0,Commercial associate,Higher education,Single / not married,Co-op apartment,-19804,-13532,Accountants,1,Business Entity Type 2,0.191117,0.481114,0.393171,0.044854,-8888,-2978
100136,0,Revolving loans,F,N,N,0,63352,67721,4514.73,48441.0,Working,Lower secondary,Married,Office apartment,-8959,365243,Cleaning staff,3,Business Entity Type 3,0.303049,0.825047,0.092643,0.023826,-23500,-2965
100137,0,Revolving loans,M,N,Y,0,146658,292187,5618.98,244833.0,Pensioner,Secondary / secondary special,Single / not married,Office apartment,-15904,365243,Core staff,4,Government,,,0.561932,0.00936,-4653,-5283
100138,0,Revolving loans,F,N,N,2,178973,415823,14338.72,340976.0,Working,Higher education,Separated,Office apartment,-14590,-625,Core staff,2,Medicine,0.314473,0.213047,0.276118,0.078312,-18880,-2511
100139,0,Revolving loans,M,N,N,0,113167,187218,6686.36,142697.0,State servant,Incomplete higher,Civil marriage,Co-op apartment,-15215,365243,Managers,2,Government,0.470856,0.726148,,0.00121,-456,-2379
100140,0,Cash loans,F,Y,N,0,513858,212371,8494.84,178419.0,Commercial associate,Incomplete higher,Separated,With parents,-19305,-1489,Accountants,3,Medicine,0.269899,0.473529,,0.038249,-16802,-5637
100141,0,Cash loans,F,Y,N,3,12737,192215,8357.17,138038.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15203,365243,Managers,3,Other,0.39368,0.408283,0.39142,0.033118,-272,-5108
100142,0,Cash loans,M,N,Y,1,65055,173707,13362.08,167235.0,Working,Incomplete higher,Civil marriage,Municipal apartment,-15549,-13477,Drivers,2,Medicine,,0.753554,0.291957,0.044272,-14729,-4795
100143,0,Cash loans,M,Y,Y,0,51636,238932,13274.0,201467.0,Pensioner,Higher education,Civil marriage,Municipal apartment,-18664,-9931,Core staff,4,School,0.062668,0.472405,0.259385,0.063879,-22576,-6038
100144,0,Cash loans,F,Y,Y,3,206376,134510,3843.14,105750.0,State servant,Incomplete higher,Widow,Office apartment,-22890,-138,Accountants,4,Business Entity Type 2,0.255637,0.756007,0.200808,0.003424,-865,-4449
100145,0,Revolving loans,M,Y,Y,0,333551,93688,1801.69,89227.0,Pensioner,Lower secondary,Civil marriage,House / apartment,-24658,-9165,Cleaning staff,3,Government,0.204503,0.754303,,0.075288,-12743,-3499
100146,0,Cash loans,F,N,Y,0,58526,118599,9883.25,88828.0,Working,Incomplete higher,Separated,With parents,-22914,-10236,Laborers,3,Medicine,,0.380736,0.520017,0.050207,-18082,-5356
100147,0,Cash loans,M,Y,N,1,88217,34464,1325.54,31802.0,Pensioner,Lower secondary,Single / not married,Rented apartment,-13333,-2734,Laborers,4,Self-employed,0.48351,0.497964,0.303047,0.036418,-791,-5748
100148,0,Revolving loans,M,N,N,1,60331,56267,1940.24,,Working,Incomplete higher,Widow,Municipal apartment,-18372,-13550,Cooking staff,3,School,0.322516,0.738987,,0.033844,-16066,-5296
100149,1,Revolving loans,M,N,Y,2,242284,215980,5022.79,177719.0,State servant,Higher education,Civil marriage,House / apartment,-8375,-8740,nan,2,Other,,0.65634,,0.020165,-18763,-2376
100150,0,Cash loans,M,Y,Y,2,272750,249941,10414.21,199472.0,Pensioner,Lower secondary,Separated,Rented apartment,-16835,-419,Drivers,3,School,0.477657,0.507698,,0.038958,-18705,-5229
100151,0,Revolving loans,F,Y,Y,2,70460,611214,13582.53,443501.0,State servant,Academic degree,Separated,Municipal apartment,-9399,-4140,Laborers,2,School,0.422216,0.600309,0.300977,0.069089,-5550,-4903
100152,0,Cash loans,M,N,Y,2,38039,79142,2729.03,65137.0,Working,Incomplete higher,Separated,Co-op apartment,-21379,365243,Private service staff,2,Government,0.275192,0.348005,0.245453,0.042709,-8631,-1248
100153,0,Revolving loans,F,N,Y,3,37889,61558,1099.25,53588.0,Pensioner,Incomplete higher,Married,House / apartment,-22339,-9449,Drivers,4,Medicine,0.173473,0.659355,,0.06192,-7062,-6855
100154,0,Revolving loans,M,N,Y,3,26946,107630,2339.78,89783.0,Commercial associate,Higher education,Civil marriage,Co-op apartment,-23097,-10058,Core staff,2,XNA,0.436493,0.859862,0.592305,0.017554,-14044,-6131
100155,0,Revolving loans,F,Y,Y,0,1172496,155907,3802.61,120481.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-22599,-1323,Laborers,3,Trade: type 7,0.214213,0.471228,0.33162,0.052639,-3229,-4333
100156,0,Revolving loans,M,Y,N,0,17947,59237,2692.59,53960.0,Commercial associate,Academic degree,Separated,Municipal apartment,-8020,-8944,Accountants,2,Business Entity Type 2,0.058997,0.789198,0.546384,0.005033,-18696,-2253
100157,0,Revolving loans,F,Y,N,0,217120,388277,7325.98,383779.0,Commercial associate,Incomplete higher,Married,Municipal apartment,-12723,-2937,Medicine staff,2,Self-employed,,0.418609,,0.061614,-10790,-6966
100158,0,Cash loans,M,N,N,0,122837,605498,15137.45,438848.0,Pensioner,Higher education,Separated,Municipal apartment,-21909,-4379,Accountants,3,Trade: type 7,,0.179007,0.114907,0.024629,-3428,-2565
100159,0,Cash loans,M,N,N,3,102034,272607,15144.83,249085.0,Working,Academic degree,Married,House / apartment,-16707,-4906,Laborers,2,Government,0.27889,0.730765,0.467279,0.034987,-9735,-2230
100160,0,Revolving loans,M,N,N,1,25436,68269,3792.72,,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23333,-6106,Laborers,2,Construction,0.128855,0.432733,,0.073291,-9195,-2503
100161,0,Cash loans,F,N,N,0,105773,201416,3596.71,144807.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-25058,-374,nan,2,School,0.241646,0.732481,0.051996,0.050818,-7616,-4950
100162,0,Cash loans,M,N,N,2,101028,141182,7059.1,135069.0,Pensioner,Incomplete higher,Widow,House / apartment,-20693,-14232,Managers,1,Other,0.088542,0.140952,0.507959,0.042747,-22705,-2923
100163,0,Cash loans,F,Y,Y,1,164385,277939,6042.15,222983.0,State servant,Secondary / secondary special,Widow,House / apartment,-9575,-161,Managers,3,Government,0.35152,0.462666,0.167044,0.07482,-6110,-2570
100164,0,Cash loans,M,N,N,3,17281,197571,4490.25,147050.0,Working,Lower secondary,Separated,Municipal apartment,-18208,-11953,Laborers,2,Medicine,0.098044,0.605672,,0.04178,-7088,-5012
100165,0,Cash loans,F,Y,N,0,268265,1563353,26497.51,1351311.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11244,-1178,Drivers,4,Medicine,0.170699,0.721358,,0.074285,-20507,-3325
100166,0,Revolving loans,M,N,Y,0,283925,274945,5391.08,256899.0,Working,Incomplete higher,Widow,With parents,-20369,-14661,Laborers,4,Government,,0.27503,,0.002399,-219,-3417
100167,0,Revolving loans,M,Y,Y,0,77086,208686,5089.9,163699.0,Commercial associate,Incomplete higher,Separated,Co-op apartment,-12843,-5422,Accountants,2,Business Entity Type 2,0.105311,0.293764,0.074753,0.068373,-6951,-4715
100168,0,Revolving loans,M,Y,N,3,590414,509256,22141.57,493220.0,Pensioner,Incomplete higher,Separated,With parents,-25188,-2996,Laborers,2,Business Entity Type 3,0.270568,0.886209,,0.043141,-1474,-4673
100169,0,Revolving loans,F,N,Y,0,162793,499227,10621.85,358914.0,State servant,Lower secondary,Separated,With parents,-11673,-14576,Sales staff,2,Other,,0.656567,,0.023325,-1757,-2678
100170,0,Cash loans,F,N,N,0,20666,155462,4858.19,133264.0,Pensioner,Incomplete higher,Widow,Office apartment,-16426,-1464,Drivers,2,Medicine,0.427967,,,0.067766,-7958,-5313
100171,0,Revolving loans,M,Y,N,1,135228,106934,3449.48,97519.0,Working,Lower secondary,Single / not married,Rented apartment,-19995,-13293,Sales staff,1,Construction,0.113515,0.213027,0.290294,0.003272,-19011,-3961
100172,0,Revolving loans,M,Y,Y,2,52116,463486,17826.38,438321.0,Working,Lower secondary,Civil marriage,Municipal apartment,-23587,365243,Sales staff,2,Other,,0.132422,0.268113,0.077711,-15538,-1405
100173,0,Revolving loans,M,N,Y,0,271376,178187,4454.68,171661.0,Pensioner,Incomplete higher,Widow,Rented apartment,-7675,365243,Cooking staff,3,Trade: type 7,0.234436,0.283828,0.079795,0.039736,-6537,-4235
100174,0,Revolving loans,M,Y,N,3,21412,61480,1205.49,43727.0,Pensioner,Incomplete higher,Widow,House / apartment,-13200,-12579,Sales staff,4,Construction,,0.507996,,0.040787,-5062,-4353
100175,0,Revolving loans,M,N,N,1,46154,32842,608.19,31787.0,Working,Academic degree,Civil marriage,With parents,-19317,-5453,Sales staff,3,Self-employed,,0.442317,0.665534,0.046964,-23215,-6772
100176,1,Cash loans,F,N,N,3,138173,462854,13224.4,342286.0,Working,Higher education,Widow,Co-op apartment,-18163,-10757,Drivers,4,School,,,,0.045089,-9294,-6436
100177,0,Cash loans,M,N,Y,1,270198,202887,10678.26,182883.0,Working,Higher education,Single / not married,With parents,-12430,-8433,Managers,2,XNA,,,0.289794,0.030563,-23239,-1691
100178,0,Revolving loans,F,N,Y,1,15340,357590,7297.76,289973.0,State servant,Higher education,Single / not married,House / apartment,-19685,365243,Cleaning staff,3,Self-employed,,0.752335,0.368694,0.019331,-6499,-1226
100179,0,Revolving loans,M,N,N,0,111106,116738,3765.74,85868.0,Pensioner,Lower secondary,Single / not married,House / apartment,-18369,-855,Core staff,2,Construction,0.064374,0.421363,0.385173,0.064674,-13853,-3163
100180,0,Revolving loans,M,N,N,1,41169,263160,6925.26,230273.0,Working,Higher education,Civil marriage,Office apartment,-20669,-11747,nan,1,Business Entity Type 3,0.601023,0.282766,,0.019738,-16042,-2728
100181,0,Cash loans,M,Y,Y,3,68367,101976,7284.0,75398.0,Commercial associate,Academic degree,Widow,Co-op apartment,-13228,-8742,Cleaning staff,2,Business Entity Type 2,0.240702,0.230255,,0.037293,-20327,-5903
100182,0,Cash loans,F,N,Y,0,11639,142702,11891.83,112429.0,Pensioner,Lower secondary,Civil marriage,Rented apartment,-23019,365243,Core staff,3,Business Entity Type 2,0.405678,0.782246,0.336164,0.01171,-6820,-807
100183,1,Cash loans,M,Y,Y,2,61494,666789,37043.83,489136.0,State servant,Lower secondary,Widow,Rented apartment,-8065,-6001,nan,2,School,0.397828,0.595508,,0.029627,-22156,-4490
100184,0,Cash loans,F,N,Y,2,24191,90986,1935.87,88004.0,Working,Academic degree,Civil marriage,Rented apartment,-21006,-2682,Cleaning staff,3,Business Entity Type 3,0.157937,0.732754,0.624311,0.068405,-3422,-76
100185,0,Revolving loans,F,N,Y,0,70419,552091,22083.64,478785.0,State servant,Lower secondary,Married,With parents,-15408,-8752,Cooking staff,4,Other,,0.56741,,0.022271,-4541,-2186
100186,0,Cash loans,F,Y,N,0,175300,134857,8428.56,113143.0,Pensioner,Lower secondary,Separated,With parents,-22541,-7003,Sales staff,4,Business Entity Type 2,0.317767,0.607797,0.186419,0.078283,-20814,-4405
100187,0,Revolving loans,F,N,N,1,158433,475936,27996.24,349557.0,Working,Incomplete higher,Separated,Co-op apartment,-7710,-13950,Accountants,3,Business Entity Type 2,0.422698,0.249931,0.347544,0.045797,-21705,-2504
100188,0,Revolving loans,F,Y,Y,2,84077,60290,1057.72,57630.0,Pensioner,Academic degree,Single / not married,Co-op apartment,-12009,-52,nan,4,Self-employed,,0.714289,,0.01325,-13853,-4950
100189,0,Cash loans,M,Y,N,0,75892,89993,2368.24,73584.0,Pensioner,Higher education,Single / not married,With parents,-19131,-8720,Cleaning staff,4,XNA,0.104884,0.382465,0.471558,0.045667,-22961,-4399
100190,1,Cash loans,M,N,Y,0,80996,104481,2679.0,86805.0,Working,Incomplete higher,Separated,Rented apartment,-20143,-12725,Drivers,3,School,0.095131,0.482082,0.331754,0.058885,-23640,-2899
100191,0,Cash loans,F,Y,N,0,116984,132345,2646.9,98434.0,Working,Higher education,Widow,Rented apartment,-13145,-11586,Managers,2,Self-employed,,0.624853,0.36853,0.061666,-2041,-2188
100192,0,Cash loans,M,N,Y,3,413744,385489,32124.08,,Commercial associate,Academic degree,Married,With parents,-17808,-12448,Core staff,1,Construction,0.233576,0.710084,,0.076804,-13858,-6105
100193,0,Cash loans,F,Y,Y,0,101858,248524,4779.31,216891.0,Working,Academic degree,Separated,Co-op apartment,-16750,-10565,Accountants,1,Self-employed,0.12228,0.624191,0.550782,0.035257,-5428,-5530
100194,0,Revolving loans,M,Y,Y,1,69149,821976,20549.4,786519.0,Pensioner,Higher education,Married,Rented apartment,-12280,-1695,Core staff,2,Business Entity Type 2,,0.19174,0.226886,0.039095,-676,-4178
100195,0,Revolving loans,M,Y,N,0,64848,267253,5686.23,242688.0,Pensioner,Lower secondary,Single / not married,Rented apartment,-14083,-14556,Cleaning staff,3,Business Entity Type 3,0.23423,0.417811,0.201529,0.027818,-2822,-6629
100196,0,Revolving loans,F,N,Y,0,80931,141026,5424.08,120508.0,Working,Academic degree,Widow,Municipal apartment,-11697,-7666,Drivers,4,XNA,0.349551,0.531058,0.287707,0.0359,-2696,-6588
100197,0,Cash loans,M,N,N,2,270188,308508,9951.87,288859.0,Working,Higher education,Widow,Office apartment,-17241,-10677,Accountants,3,Business Entity Type 2,0.221214,0.703062,0.1118,0.063182,-13119,-649
100198,0,Revolving loans,F,Y,Y,0,46161,1237389,95183.77,889033.0,Commercial associate,Incomplete higher,Widow,Co-op apartment,-23626,-7761,Accountants,3,Business Entity Type 3,,0.63555,0.231225,0.036293,-23514,-6227
100199,0,Cash loans,M,N,N,0,180309,217686,5581.69,152453.0,State servant,Lower secondary,Single / not married,With parents,-9314,-5513,Private service staff,4,School,0.375021,0.377257,0.064856,0.023682,-6605,-3716
100200,0,Cash loans,F,N,N,1,236302,638383,12276.6,614033.0,State servant,Lower secondary,Separated,Municipal apartment,-12487,-4515,Laborers,2,Government,0.249352,0.428323,0.288323,0.030727,-14620,-3226
100201,0,Cash loans,F,Y,Y,0,107565,148530,4951.0,111086.0,State servant,Academic degree,Civil marriage,Office apartment,-20572,-9244,nan,2,Trade: type 7,0.2241,,0.062431,0.055996,-15361,-2374
100202,0,Cash loans,F,N,N,1,188838,1012167,42173.62,745833.0,State servant,Secondary / secondary special,Separated,Municipal apartment,-7931,-12038,Core staff,1,Business Entity Type 2,0.383001,0.289723,,0.04708,-354,-241
100203,0,Revolving loans,F,N,N,0,49611,205032,4271.5,177236.0,Commercial associate,Academic degree,Married,House / apartment,-9536,-10457,Medicine staff,2,Trade: type 7,0.287242,0.724982,0.372406,0.008161,-18620,-289
100204,0,Cash loans,M,Y,N,3,197971,396177,14149.18,383323.0,Working,Academic degree,Married,House / apartment,-21557,-11176,nan,2,Business Entity Type 3,0.361912,0.512301,0.595422,0.035714,-20163,-5343
100205,0,Cash loans,F,N,Y,0,32236,462801,9846.83,439372.0,Pensioner,Lower secondary,Widow,House / apartment,-21152,-614,Managers,3,Self-employed,,0.169302,0.06037,0.028679,-11924,-2631
100206,0,Cash loans,F,Y,Y,0,160798,1599123,39978.07,1265062.0,Working,Incomplete higher,Single / not married,Co-op apartment,-10775,-11116,Private service staff,3,Self-employed,0.565759,0.578065,,0.051872,-23866,-2658
100207,0,Cash loans,F,Y,Y,1,35411,646593,15037.05,488999.0,Commercial associate,Academic degree,Single / not married,House / apartment,-12823,-4860,Cleaning staff,3,School,0.194598,0.63701,0.386452,0.007298,-7511,-2945
100208,0,Cash loans,M,Y,Y,3,51001,445340,11418.97,428014.0,Working,Academic degree,Married,Rented apartment,-22814,365243,Accountants,3,Self-employed,,0.459193,0.48592,0.03289,-10793,-4805
100209,0,Cash loans,M,Y,N,1,247108,124005,10333.75,93889.0,State servant,Higher education,Separated,With parents,-15078,-9676,Medicine staff,2,Business Entity Type 2,,0.417774,,0.005062,-6171,-2237
100210,0,Revolving loans,M,Y,N,0,82201,221022,4018.58,162471.0,Working,Higher education,Widow,Co-op apartment,-16374,-2367,Cleaning staff,1,Self-employed,0.277221,0.784423,0.38512,0.013243,-14247,-5039
100211,0,Revolving loans,M,N,Y,1,153793,320475,5722.77,312757.0,State servant,Lower secondary,Married,With parents,-20160,-14520,Core staff,3,Government,0.24274,0.498098,0.508705,0.035163,-21989,-1831
100212,0,Revolving loans,M,Y,N,2,192373,250656,9283.56,183695.0,State servant,Higher education,Separated,Office apartment,-24727,-7846,Accountants,3,Other,,0.464214,,0.032851,-15037,-6109
100213,0,Revolving loans,F,Y,N,2,206498,82924,1594.69,71527.0,State servant,Academic degree,Widow,Rented apartment,-17943,-9490,Accountants,4,School,0.268819,0.390634,0.494612,0.048193,-4595,-6791
100214,0,Revolving loans,M,N,N,3,72799,697101,31686.41,507333.0,Pensioner,Higher education,Separated,Co-op apartment,-21299,-587,Accountants,3,Other,0.284231,0.687827,,0.049767,-22595,-1158
100215,0,Cash loans,M,N,N,3,23943,47513,2794.88,41150.0,Pensioner,Academic degree,Civil marriage,Office apartment,-15617,-6084,Sales staff,2,Construction,,0.554543,0.060065,0.016851,-3818,-2017
100216,0,Cash loans,M,N,Y,0,86739,636730,15530.0,636408.0,Working,Academic degree,Married,Office apartment,-15253,-5892,Cooking staff,4,Business Entity Type 2,0.045486,0.385986,0.216919,0.01181,-4505,-767
100217,0,Cash loans,M,Y,Y,1,104857,12601,268.11,9377.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-11667,-7274,Cleaning staff,2,Medicine,0.293995,0.432698,0.184793,0.053221,-12022,-4114
100218,0,Revolving loans,F,N,N,0,5508,718840,19428.11,575986.0,State servant,Lower secondary,Widow,With parents,-19878,365243,Private service staff,1,Business Entity Type 3,,0.52149,0.640536,0.001822,-18529,-1133
100219,0,Cash loans,M,Y,N,1,353237,314338,7144.05,,Pensioner,Incomplete higher,Civil marriage,House / apartment,-23049,-7291,Cleaning staff,3,Construction,,,,0.073041,-15785,-1404
100220,0,Revolving loans,F,N,N,0,91411,67461,5189.31,63839.0,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,-11692,365243,Cooking staff,2,XNA,0.591493,0.517141,,0.069525,-3578,-395
100221,0,Cash loans,F,Y,N,1,76167,121203,2473.53,112612.0,State servant,Incomplete higher,Single / not married,Office apartment,-18102,-11472,Laborers,2,Business Entity Type 2,0.452857,,,0.013213,-1001,-6036
